,기업명,업종분류,사원수,설립연도,기업형태,매출액,주소,직무,자격요건,직급,이용하는기술스택/우대사항,해당 페이지 URL,기업 홈페이지 URL,수요
1904,와탭랩스,소프트웨어·솔루션·ASP,85.0,2015.0,중소기업,621141.0,서울특별시 서초구,솔루션 엔지니어/IT 성능 컨설턴트,"책임감,성실성,트렌드,백업,복구,설명,IT,APM,Application Performance Management,Kubernetes,WEB,WAS,DB,Application,Java,Go,Node,js,Python,PHP,NET",0,"프리,프리세일즈,세일즈,모니터링,니퍼,엑,엑셈,셈,티스,자격증,Java,AWS,Kubernetes,Whatap,Datadog,NewRelic,AWS",https://www.rallit.com/positions/1304/%EC%86%94%EB%A3%A8%EC%85%98-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-it-%EC%84%B1%EB%8A%A5-%EC%BB%A8%EC%84%A4%ED%84%B4%ED%8A%B8,www.whatap.io,
1905,런치팩,,,,,,서울특별시 강남구, 프론트엔드 개발자,"프론트,프론트엔드,프로젝트,반응형,핏,유형,웹서비스,세상,기여,허들,인식,주도적,Vue,js",0,"플랫폼,어필,웹,프로젝트,백엔드,엔드,인프라,구축,폼,프론트,프론트엔드,Vue,js,AWS,UI Editor,Vue,js,Django,Node,js,AWS,UI,UX",https://www.rallit.com/positions/1016/%EB%9F%B0%EC%B9%98%ED%8C%A9-%ED%94%84%EB%A1%A0%ED%8A%B8%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%8B%9C%EB%8B%88%EC%96%B4,,
1906,라텔앤드파트너즈,방송·광고·영상·오디오,36.0,2020.0,중소기업,332945.0,서울특별시 중구,데이터 베이스 관리자,"데이터베이스,인덱스,성능,분석,튜닝,MSSQL,DBA",0,"Python,Spring,AWS,Git,iOS,HTML,CSS,ISMS",https://www.rallit.com/positions/1934/dba-%EA%B2%BD%EB%A0%A5,,
1907,21세기전파상,도매·상품중개,3.0,2019.0,중소기업,25520.0,서울특별시 서초구,총괄 개발자,"개념,클라우드,Git,CI,CD,Node,js express Nest,js Framework,RESTful API,rest api,Oauth,CentOS,AWS,NCP",0,"백엔드,엔드,로드,런싱,서버,부하,조절,머스,풀스택,스타트업,주도적인,Git,Github,MySQL,SQL,React,React Native,JavaScript,Node,js,AWS,O,O",https://www.rallit.com/positions/677/%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90,,
1908,중고나라,소프트웨어·솔루션·ASP,149.0,2013.0,중소기업,1010994.0,서울특별시 서초구,데브옵스 엔지니어,"파이프,파이프라인,AWS Cloud,Kubernetes,Service Mesh,Terraform,Helm,IaC,CI,CD",0,"클라우드,인프라,모니터링,스크립트,거래,플랫폼,AWS,Kubernetes,Terraform,helm,GitHub,Docker,container,devops,cloud,computing,CI,CD,GCP GKE etc,Shell,Python,C,C",https://www.rallit.com/positions/1838/sre-devops-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-%EA%B2%BD%EB%A0%A5,web.joongna.com,
1909,테이퍼랩스,,,,,,서울특별시 강남구,백엔드 엔지니어,현업,0,"인공지능,원격,최적화,엔진,라이브러리,구축,대용량,트래픽,분산,처리,키텍,AWS,Lambda,Node,js,Elasticsearch,openai,AI,NLP,SaaS,OpenAI API,LangChain,Node,js Web Framework,Amazon Web Services,Lambda,EC,S,CloudFront,Database,Elastic Search,Cloud",https://www.rallit.com/positions/158/backend-engineer,,
1910,엔블리스컴즈,,,,,,서울특별시 동작구,백엔드/서버 개발자,"이해도,책임감,리뷰,긍정적,동료,문제점",0,"컴퓨터공학,계열,백엔드,엔드,웹,서버,보안,글로벌,스타트업,소프트웨어,생산성,합리적,해결,AWS,MySQL,Spring Boot,Back,End,Web API",https://www.rallit.com/positions/305/%EB%B0%B1%EC%97%94%EB%93%9C-%EC%84%9C%EB%B2%84-%EA%B0%9C%EB%B0%9C%EC%9E%90,,
1911,지냄,,14.0,,,830000.0,서울특별시 강남구,백엔드 개발자,"백엔드,백엔드,Node,js,TypeORM,Prisma,Sequelize,ORM,Restful API,Node,js,Nest,js_x000D_
TypeScript_x000D_
PostgreSQL,MySQL_x000D_
Redls_x000D_
TypeORM_x000D_
Docker_x000D_
AWS_x000D_
Git,Github Action,CI,CD,Swagger_x000D_
Jest,Mocha_x000D_
Websotrm,Datagrip",0,"보여,보여주실,주실,배포,자동화,리팩토링,Node,js,TypeScript,PostgreSQL,MySQL,NestJS,Redis,TypeORM,Docker,AWS,github,actions,Github Repository,Nest,js,DevOps,Docker,KBS,CI,CD",https://www.rallit.com/positions/2240/%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90,,
1912,럽맘,,,,,,서울특별시 강서구,백엔드 개발자,"프레임워크,클라우드,플랫폼,Python",0,"프레임워크,도전,개발자,양성,Django,FastAPI,MySQL,Google Cloud Platform,Azure,AWS",https://www.rallit.com/positions/2130/%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90-django-%ED%8C%80%EC%9E%A5%EA%B8%89-%EC%B1%84%EC%9A%A9,,
1913,위펀,,182.0,,,4680000.0,,백엔드 엔지니어,"백엔드,관계형,데이터베이스,명령어,Java,Spring Boot,JPA,Querydsl,ORM,MySQL,MariaDB,RESTful API,Linux,Unix",0,"성능,벤치마킹,최적화,도메인,프로그래밍,프레임워크,레거시,프로젝트,점진적,리팩터링,팩터링,유닛,파이프라인,대용량,아키텍처,데이터,구축,메세지,브로커,애자일,자일,프로세스,자동화,효율,Java,Spring Boot,JPA,querydsl,REST API,Linux,AWS,MySQL,MariaDB,ERP,CRM,NodeJS,JUnit,AWS,GCP,Cloud,Infra,CI,CD,AL,ML,DL,Microservice,Docker,Kubernetes,Container,Kubernetes Cluster,Kafka,RabbitMQ,Scrum,MVP,Minimum Viable Product",https://www.rallit.com/positions/1923/%EC%A3%BC-%EC%9C%84%ED%8E%80-backend-engineer,,
1914,피나클FINAKLE,소프트웨어·솔루션·ASP,7.0,2020.0,중소기업,7000.0,,백엔드 개발자,"프레임워크,배포경험,포지션,프로덕션,증권,증권계좌,계좌,공공,금융기관,기관,Python,FastAPI,Flask,Django etc,AWS,API",0,"핀테크,테크,블록,블록체인,체인,응용경험,남성,병역,의무,군면제,면제,Python,AWS,Docker,ec,Redis,FastAPI,MySQL,Node,js,nginx,Kubernetes",https://www.rallit.com/positions/2112/backend-developer,,
1915,다이노즈,,,,,,, 백엔드 개발자,"참고,Stack,BE,Nest,js,Node,js,FE,Client,Flutter,Firebase,DevOps,AWS,RDS,Codepipeline,ElasticBeanstalk,API",0,"커뮤니티,웹,앱,스타트업,NestJS,Node,js,AWS,SNS,Firebase,Auth,Storage,Dynamic links",https://www.rallit.com/positions/1115/%EC%9D%B8%EC%9E%AC%ED%92%80-%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90-nest-js-node-js,,
1916,브리치,,26.0,,,1310000.0,서울특별시 강남구, 백엔드/서버 개발자,"프레임워크,슈트,슈트래커,래커,PHP,Modern PHP Programming,OOP,Backend,CodeIgniter,Laravel,Frontend,React JS,Vue JS,Angular JS,Git",0,"오픈소스,유경험자,모바일,머스,대용량,데이터,처리,리눅스,플랫폼,줄,개발자,통계,수집,분석,PHP,JavaScript,Python,Node,js,Spring Boot,AWS,Rest API,o,o,AWS,Unit Test",https://www.rallit.com/positions/506/%EB%B9%84%ED%94%8C%EB%A1%9C%EC%9A%B0-%EB%B0%B1%EC%97%94%EB%93%9C-%EC%84%9C%EB%B2%84-%EA%B0%9C%EB%B0%9C%EC%9E%90,,
1917,레인포컴퍼니,,,,,,,프론트엔드 개발자,"백엔드,테이블,관리,방안,고민해본,문서화,습관,리뷰,NestJS,Spring,NestJS,TypeScript,NestJS,TypeORM,API,RDBMS,NoSQL,Git",0,"파이프라인,구축,클라우드,인프라,유지보수성,확장성,백엔드,엔드,실력,웹,플리케이션,JavaScript,TypeScript,NestJS,TypeORM,Git,AWS,CI,CD,AWS,Spring,Java,SpringBoot,Mybatis,JPA",https://www.rallit.com/positions/1358/%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90,,
1918,롯데헬스케어,,,,,,서울특별시 송파구,,"학위,네트워크,클라우드,인프라,견고,유지,관리,자동화,팀워크,DevOps,AWS,Container,Kubernetes,Terraform IaC,Infrastructure as Code,Jenkins,Ansible,Chef",0,"프로그래밍,모니터링,장애대응,대응,원인,밑바닥,호기심,AWS,Kubernetes,Terraform,Jenkins,Ansible,Google Cloud Platform,Azure,Prometheus,Kafka,Airflow,DevOps,Google Cloud Platform,Microsoft Azure,SRE,Site Reliability Engineering,Agile,Kubernetes,EKS,ArgoCD,Github action,Prometheus,Open metrics,Kafka,Glue,Airflow,Data pipelines,ETL",https://www.rallit.com/positions/1642/devops-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4,,
1919,라텔앤드파트너즈,방송·광고·영상·오디오,36.0,2020.0,중소기업,332945.0,서울특별시 중구,데이터 베이스 관리자,"Java,Spring Framework,RDBMS,MSSQL",0,"적극적,Python,Spring,AWS,Git,iOS,HTML,CSS,Java,JPA,Hibernate,ORM",https://www.rallit.com/positions/1935/java-%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90-4%EB%85%84-%EC%9D%B4%EC%83%81,,
1920,패스트뷰,생활용품·화장품,4.0,2021.0,중소기업,1850000.0,서울특별시 강남구,백엔드 개발자,"백엔드,플랫폼,기반소스,버전,관리,애플리케이션,성능,최적화,유지,유지보수,보수,트러블,트러블슈팅,슈팅,AWS,Java,Spring Boot,RESTful,MySQL,Aurora,RDMBS,JPA,Hibernate,ORM,Git",0,"데이터,스크래핑,레디스,디스,맴캐,맴캐시드,시드,캐싱,데이터베이스,글로벌,런칭,팀워크,협업,협업능력,능력,커뮤니케이션,개발도구,프로세스,AWS,Node,js,Kotlin,Spring,PHP,Confluence,Java,Spring Boot,MySQL,RDBMS",https://www.rallit.com/positions/1770/%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90-5%EB%85%84-%EC%9D%B4%EC%83%81,,
1921,라이프시맨틱스,소프트웨어·솔루션·ASP,68.0,2012.0,중소기업,281892.0,,데브옵스 엔지니어,"퍼블릭,클라우드,아키텍처,스트레이션,레이션,옵저버,옵저버빌리티,빌리티,인프라,파이프,파이프라인,지시,정의,AWS,NCP,Kubernetes,Kafka,ELK,InfluxDB,Grafana,CI,CD",0,"긍정적,커뮤니케이션,능력,디지털,헬스케어,AWS,Kubernetes,Kafka,grafana,CI,CD",https://www.rallit.com/positions/2306/devops-engineer,lifesemantics.kr,
1922,오비맥주,음·식료품·식품가공,2011.0,1998.0,중견기업,156007020.0,서울특별시 강남구,Data Sr. Engineer,"Tech,Proficiency in programming languages like Python,SQL,and Java,Familiarity with cloud platforms and services like AWS,Azure,or GCP,Understanding of data modeling and database design principles,Knowledge of data warehousing and ETL,Extract,Transform,Load,processes,best practices of pipeline,management,Leadership,A mindset of continuous learning,Strategic thinking and the ability to align data engineering initiatives with organizational goals,Problem,solving and decision,making skills to overcome challenges and drive successful outcomes,Position Experience,A bachelor,s or master,s degree in a relevant field such as Computer Science,Data Engineering,Data Science,or a related discipline,Over,years of experience in data engineering,data architecture,or a related field,Experience in managing and leading a team of data engineers,Ability to effectively manage multiple projects and changing priorities",0,"Python,SQL,Java,AWS,Azure,Google Cloud Platform,Tech,Experience in Data Science related projects,Extensive experience working with Azure platforms,services,Industry,Optional,CPG or alcohol industry,Data scientist,data engineer,business analyst,Data visualization,Personality,Optional,Ability to comprehend and converse in English to communicate effectively",https://www.rallit.com/positions/1791/data-sr-engineer,www.ob.co.kr,
1923,올림플래닛,소프트웨어·솔루션·ASP,70.0,2015.0,중소기업,1094648.0,서울특별시 강남구,BE개발자,"전문,석사,학위,정보,정보처리기사,기사,자격증,그래픽,이해도,트렌드,분석,셀프,트레이닝,D",0,"인프라,대응,GO,AWS,Kubernetes,Docker,Spring Boot,Java,Elasticsearch,MySQL,Node,js,JavaScript,Docker,Kubernetes",https://www.rallit.com/positions/2263/be%EA%B0%9C%EB%B0%9C,www.olimplanet.com/,
1924,원더베리,,,,,,서울특별시 도봉구,데브옵스 엔지니어,"이해도,프레임워크,클라우드,버전,관리,Node,js,Docker,AWS,GCP,Azure,REST API,GraphQL,Git",0,"파이프라인,구축,AWS,Google Cloud Platform,Azure,Docker,Kubernetes,CI,CD,REST API,GraphQL,Node,js,Kubernetes,CI,CD",https://www.rallit.com/positions/385/%EB%8D%B0%EB%B8%8C%EC%98%B5%EC%8A%A4-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4,,
1925,이너웨이브,,,,,,서울특별시 금천구,백엔드 개발자,"스프링,프레임워크,데이터베이스,신규,Java,SQL",0,"마이크로,마이크로서비스,스크립트,Java,SQL,JPA,ORM,Shell Script,AWS,REST API,Node,js,JPA,ORM",https://www.rallit.com/positions/1426/%EA%B2%BD%EB%A0%A5%EA%B0%9C%EB%B0%9C%EC%9E%90-%EB%B0%B1%EC%97%94%EB%93%9C,,
1926,그로잉랩,,,,,,,백엔드 시니어 개발자,"웹서비스,클라우드,성능,최적화,자동화,AWS",0,"인프라,기업데이터,데이터,프로젝트,처리,Node,js,MySQL,AWS,Github,Machine Learning",https://www.rallit.com/positions/1368/%EB%B0%B1%EC%97%94%EB%93%9C-%EC%8B%9C%EB%8B%88%EC%96%B4-%EA%B0%9C%EB%B0%9C%EC%9E%90,,
1927,라텔앤드파트너즈,방송·광고·영상·오디오,36.0,2020.0,중소기업,332945.0,서울특별시 중구,데이터 베이스 관리자,"MSSQL,DBA",0,"데이터,데이터베이스,인덱스,성능,분석,튜닝,서버,구축,Python,Spring Boot,AWS,Git,iOS,HTML,CSS,DB",https://www.rallit.com/positions/1933/dba-%EC%A3%BC%EB%8B%88%EC%96%B4,,
1928,브랜디,소프트웨어·솔루션·ASP,20.0,2017.0,중소기업,35981.0,서울특별시 성동구,데브옵스 엔지니어,"퍼블릭,클라우드,스크립트,스트레이션,레이션,파이프,파이프라인,리눅스,데이터베이스,스토리지,분산,네트워크,인프라,복적,자동화,효율적,운영환경,리소스,절감,Infrastructure as Code,Terraform,Packer,Helm,Python,Bash,GitOps,AWS Code Series,ArgoCD",0,"클라우드,구축,해결,인프라,자동화,자동화해본,마이크로,마이크로서비스,아키텍처,문제해결,능력,안정적,AWS,Python,bash,Terraform,infrastructure,helm,Terraform,Helm,Packer,Kubernetes,Istio",https://www.rallit.com/positions/2038/%EB%8D%B0%EB%B8%8C%EC%98%B5%EC%8A%A4-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-devops-engineer,www.jober.io,
1929,바이브존,소프트웨어·솔루션·ASP,12.0,2020.0,중소기업,30027.0,서울특별시 강남구,미디어 서버 개발자,"미디어,프론트,프론트엔드,TV app,React,JavaScript,TypeScript,JavaScript Style",0,"미디어,스트리밍,프로토,프로토콜,협업,적극적,글로벌,팬덤,플랫폼,앱,TypeScript,Git,JavaScript,AWS,Tizen TV app,Web or,NET Framework,VOD,Live Streaming,RTP,RTSP,HLS,MPEG,DASH,Unit Test,CI,CD,Git,Code review",https://www.rallit.com/positions/2310/%EB%AF%B8%EB%94%94%EC%96%B4-%EC%84%9C%EB%B2%84-%EA%B0%9C%EB%B0%9C,,
1930,하이프로토콜,전기·전자·반도체,93.0,2003.0,중소기업,1098497.0,서울특별시 성동구, 크로스체인 프로토콜 백엔드 시니어 개발자,"프레임워크,백엔드,이해도,준수,인프라,블록,블록체인,체인,스마트,컨트랙트,Typescript,Express,RDBMS,PostgreSQL,AWS,CI,CD",0,"서버,서버리스,컴퓨팅,메모리,데이터베이스,성능,유닛,실시간,구축,피드백,커뮤니케이션,TypeScript,Express,DBMS,RDBMS,PostgreSQL,AWS,aws,serverless,Redis,websockets,AWS Lambda,Redis,Memcached,WebSocket",https://www.rallit.com/positions/2047/web3-%ED%81%AC%EB%A1%9C%EC%8A%A4%EC%B2%B4%EC%9D%B8-%ED%94%84%EB%A1%9C%ED%86%A0%EC%BD%9C-%EB%B0%B1%EC%97%94%EB%93%9C-%EC%8B%9C%EB%8B%88%EC%96%B4-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%B1%84%EC%9A%A9,www.ranix.co.kr,
1931,21세기전파상,도매·상품중개,3.0,2019.0,중소기업,25520.0,서울특별시 서초구,총괄 개발자,"상태관리,관리,디자이너,자동화,공유,이해관계자,관계자,논리적,React,js,React Native,TypeScript,javascript,ES,CSS,HTML,Redux,Recoil,React,query,styled,components,RESTful API",0,"소프트웨어,배포,업데이트,데이트,앱,Git,Github,MySQL,SQL,React,React Native,JavaScript,Node,js,AWS,React Native",https://www.rallit.com/positions/676/%ED%94%84%EB%A1%A0%ED%8A%B8%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90,,
1932,와탭랩스,소프트웨어·솔루션·ASP,85.0,2015.0,중소기업,621141.0,서울특별시 서초구,솔루션 엔지니어/IT 성능 컨설턴트,"스크립트,추가,무중단,중단,숙련자,자동화,클라우드,보안,보안업무,기술지원,애플리케이션,Shell,Python,CI,CD,Observability,Java",0,"구축,오픈소스,모니터링,27001,보안,프로젝트,AWS,Shell Script,Java,Kubernetes,MSA,ISMS,ISO,CSAP,Committer,B,B SaaS",https://www.rallit.com/positions/1305/%EB%8D%B0%EB%B8%8C%EC%98%B5%EC%8A%A4-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-devops-engineer,www.whatap.io,
1933,스테이지랩스,,,,,,서울특별시 중구,백엔드 개발자,"백엔드,버전,버전관리시스템,관리,NodeJS,Javascript,ES,Typescript,MVC framework,API,MySQL,PostgreSQL,RDBMS,DynamoDB,MongoDB,NoSQL,Git,GitHub",0,"서버,서버리스,아키텍처,비동기,동기,메시지,대용량,트래픽,지식,Node,js,TypeScript,AWS,Git,GitHub,AWS Lambda,SQS,Kafka,MSA",https://www.rallit.com/positions/2163/%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90,,
1934,디랙스,제조업기타,187.0,2001.0,중소기업,6509875.0,,AWS 소프트웨어 개발자,"Android,iOS,JAVA,JSP,MySQL,Spring Framework",0,"컴퓨터공학,수학,통계학,솔루션,개발경험,유지보수,Java,Spring,MySQL,AWS,Android,iOS,JSP,AI",https://www.rallit.com/positions/1776/aws-%EC%86%8C%ED%94%84%ED%8A%B8%EC%9B%A8%EC%96%B4-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EB%AA%A8%EC%A7%91,www.draxfit.com,
1935,빅웨이브로보틱스,,32.0,,,510000.0,서울특별시 강남구,백엔드 개발자,"프론트,프론트엔드,프레임워크,프로젝트,포트폴리오,React,SPA,FireBase,Reference",0,"컴퓨터공학,지식,앱,백엔드,엔드,정적,타이핑,전역,상태관리,패턴,도전,성장,오픈소스,웹,AWS,devops,React,Firebase,GitHub,SQL,Redis,Flutter,Git,JUnit,Flutter,Server Side Rendering,REDIS,TypeScript,JS,Jotai,Recoil,API,MSA",https://www.rallit.com/positions/2052/%EB%A1%9C%EB%B4%87-%ED%86%B5%ED%95%A9-%EA%B4%80%EC%A0%9C-%EC%8B%9C%EC%8A%A4%ED%85%9C-%ED%94%84%EB%A1%A0%ED%8A%B8%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90-5%EB%85%84-%EC%9D%B4%EC%83%81,,
1936,씨드앤,소프트웨어·솔루션·ASP,24.0,2015.0,중소기업,40000.0,,데브옵스 엔지니어,"데브옵스,브옵스,인프라,리눅스,네트워크,스크립트,Ubuntu,alpine,Shell,Python",0,"클라우드,구축,쿠버,티스,운영경험,모니터링,깅,파이프라인,거부감,자세,MySQL,Docker,AWS,Lambda,Ansible,Elasticsearch,AWS,AZURE,CI,CD,EKS,AKS,GKE,MySQL,Redis,Elasticsearch,Nginx,HAProxy,Python,Java,Javascript,Terraform,Ansible,helm,IaC",https://www.rallit.com/positions/2059/%EB%8D%B0%EB%B8%8C%EC%98%B5%EC%8A%A4-devops-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-1%EB%85%84-%EC%9D%B4%EC%83%81,www.seedn.co.kr,
1937,롯데헬스케어,,,,,,서울특별시 송파구,,"부하,튜닝,정의,기록,실험,목표,달성,전략,대비,조직문화,발전,기여,반복,작업,자동화,선정,Kotlin,Spring Boot,Backend Application,Spring Data,Spring Batch,AWS,Service,Kubernetes,Infra,Application",0,"검색서비스,외부,협력사,협업,레거시,재개발,트래픽,대용량,데이터,처리,오픈소스,JavaScript,Kotlin,Spring Boot,Spring Batch,AWS,Kubernetes,TypeScript,Go,Python,Azure,JavaScript,TypeScript,Golang,Python,Azure,GCP,Cassandra,HBase,MongoDB,Kafka,RabbitMQ,MQ,Terraform,Helm,Web Frontend,Native Client,DevOps",https://www.rallit.com/positions/1639/%EC%84%9C%EB%B9%84%EC%8A%A4-%EB%B0%B1%EC%97%94%EB%93%9C-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4,,
1938,21세기전파상,도매·상품중개,3.0,2019.0,중소기업,25520.0,서울특별시 서초구,총괄 개발자,"개념,클라우드,Git,CI,CD,Node,js express Nest,js Framework,RESTful API,rest api,Oauth,CentOS,AWS,NCP",0,"백엔드,엔드,로드,런싱,서버,부하,조절,머스,풀스택,스타트업,주도적인,Git,Github,AWS,MySQL,SQL,React,React Native,JavaScript,Node,js,O,O",https://www.rallit.com/positions/678/%EC%8B%9C%EB%8B%88%EC%96%B4-%EA%B0%9C%EB%B0%9C%EC%9E%90,,
