,기업명,업종분류,사원수,설립연도,기업형태,매출액,주소,직무,자격요건,직급,이용하는기술스택/우대사항,해당 페이지 URL,기업 홈페이지 URL
1405,마인드허브,응용 소프트웨어 개발 및 공급업,2.0,2019.0,중소기업,26255.0,경기도 안양시 동안구,Node.js 개발자,"엔드경험2년,nodejs,typescript,rdbms,postgresql",2,"커뮤니케이션,능력,인프라,데이터,인공지능,AWS,AI",https://www.wanted.co.kr/wd/69637,www.mindhub.ai
1406,펄송,그 외 기타 달리 분류되지 않은 제품 제조업,18.0,2017.0,중소기업,86807.0,대전광역시 서구,Node.js 개발자,"최적화,최적화경험,Node,js,nest,js,TypeScript,RDBMS,MySQL,SQL,AWSEC,RDS,S",2,"실시간,서버,모니터링,대응,배포,적극적,문제점,수정,성장,자동화,구축,구축경험,대규모,트래픽,처리,함수,함수형,비지니스,전문가,지식,공개적,앱,개발자,기획자,디자이너,제품팀,협업,AWS,CI,CD,Docker",https://www.wanted.co.kr/wd/194908,www.purrsong.com
1407,하이퍼클라우드,시스템 소프트웨어 개발 및 공급업,,2015.0,,85649.0,서울특별시 강남구,Node.js 개발자,"프론트,프로젝트,프로젝트개발경험,서버개발자,디자인,디자인직군,열정,HTML,CSS,JavaScript,Typescript,React,js",3,"자발적,리팩토링,백오피스,개발경험,웹,RESTful API,SPA,Single Page Application",https://www.wanted.co.kr/wd/93113,hyper-cloud.kr/
1408,딥바이오,응용 소프트웨어 개발 및 공급업,47.0,2015.0,중소기업,4137.0,서울특별시 구로구,Node.js 개발자,"프레임워크사용,이해도,상태관리,라이브러리,애플리케이션,관리,테스팅라이브러리사용,스팅,프론트,JavaScript,ES,Typescript,React,Vue,Angular,SPA,Jest,Cypress,Selenium",3,"소프트웨어,정보기술,학사,학위,역량,주도적,문제,분석,솔루션,방법론,팀간의,협업,지식,Agile,Scrum,Modern web technology,Canvas rendering,WebAssembly,WebGL,WebGPU",https://www.wanted.co.kr/wd/150278,www.deepbio.co.kr
1409,시제,응용 소프트웨어 개발 및 공급업,10.0,2021.0,중소기업,7425.0,인천광역시 연수구,Node.js 개발자,"기반백엔드개발,코드작업,작업,클라이언트,클라이언트개발자,명세서작업,데이터,베이스,관계형,Node,js,NestJs,TypeScript,API,swaggerAPI",2,"백엔드,엔드,의도,연계,수식,nestjs,AWS,github,CI,CD,prisma orm,Jira",https://www.wanted.co.kr/wd/192962,www.sije.io/kr
1410,에스지코드랩,응용 소프트웨어 개발 및 공급업,,2023.0,,,서울특별시 강남구,Node.js 개발자,"3년이상경력,알고리즘,데이터,데이터구조,데이터베이스,전산,전산지식,게임,게임업계,CS,OS",1,"게임,라이브,클라이언트,인프라",https://www.wanted.co.kr/wd/202411,
1411,코넥시오에이치,데이터베이스 및 온라인정보 제공업,15.0,2020.0,중소기업,7431.0,서울특별시 강남구,Node.js 개발자,"백엔드,개발경험자,실무3년이상,비즈니스요건,데이터,데이터모델,모델,프로그래밍언어,성능,최적화,운영자동화,자동화,개선,API,RDBMS,NoSQL",3,"대용량,데이터,처리,스타트업,성장,주도적,문젤를,젤를,해결,웹,크롤링,수집,프로그램,컷,능력,PO,API",https://www.wanted.co.kr/wd/203857,www.connexioh.net/kr
1412,리본솔루션,응용 소프트웨어 개발 및 공급업,8.0,2024.0,중소기업,170463.0,인천광역시 연수구,Node.js 개발자,"백엔드개발,유지,유지보수경력1,보수",1,"유경험자,배포,프로세스,구축,AWS,RDBMS,NoSQL,CI,CD",https://www.wanted.co.kr/wd/206265,www.teamreborn.notion.site
1413,딥바이오,응용 소프트웨어 개발 및 공급업,47.0,2015.0,중소기업,4137.0,서울특별시 구로구,Node.js 개발자,"프로그래밍언어,소프트웨어,백엔드,머신,러닝모델서빙,모델,서빙,클라우드,클라우드컴퓨팅솔루션,트래픽,트래픽분산경험,분산,마이크로,아키텍처,마이크로서비스,컨테이너화기술,서비스운영경험,이해관계자,관계자,엔지니어링,엔지니어링역량,TypeScript,Python,RESTfulAPI,AWS,GCP,OrchestrationTool,CI,CD,DevOps,Linux,Docker,Kubernetes,AI",3,"소프트웨어,정보기술,학사,학위,서버,대규모,탐지,해결,부하,성능,역량,방법론,팀간의,협업,Rust,Monitoring,Logging,Alert,Stress Test,Agile,Scrum,Tech stack,tool,TypeScript,Python,gRPC,AWS,GCP,Terraform,Docker,PostgreSQL,RabbitMQ,GitHub,GitHub Actions",https://www.wanted.co.kr/wd/198091,www.deepbio.co.kr
1414,구름,응용 소프트웨어 개발 및 공급업,30.0,2013.0,중소기업,172982.0,경기도 성남시 분당구,Node.js 개발자,"반응형,웹서비스개발경험,서버운영경험,최적화,렌더링,React,StoryBook,Next,js",3,"유관,비즈니스,동료,지식,의사소통,역량,웹,시맨틱,맨,SEO,UI,UX,Engineer",https://www.wanted.co.kr/wd/174570,goorm.co
1415,스테이지랩스,포털 및 기타 인터넷 정보매개 서비스업,,2016.0,,608241.0,서울특별시 중구,Node.js 개발자,"서버개발경험,웹서비스,버전,버전관리시스템경험,관리,NodeJS,Javascript,ES,Typescript,MVCframework,API,MySQL,PostgreSQL,RDBMS,DynamoDB,MongoDB,NoSQL,Git,GitHub",2,"서버,서버리스,아키텍처,비동기,동기,메시지,대용량,트래픽,지식,역량,기술력,주세,프로젝트,회사명,담당업무,이전,단순,나열,대해,AWS Lambda,SQS,Kafka,MSA",https://www.wanted.co.kr/wd/202386,www.stayge.net
1416,비디오몬스터,광고 영화 및 비디오물 제작업,24.0,2015.0,중소기업,102751.0,제주특별자치도 서귀포시,Node.js 개발자,"서버작성,통신,이해도,숙련도,클라우드,클라우드경험자,관리,Node,js,Express,HTTP,Java,PHP,RDBMS,SQL,HTTP,Web,RESTAPI,AWS,Git",3,"프로그래밍,자동화,배포,스크립팅,데이터베이스,최적화,대용량,데이터,처리,트래픽,아키텍,업무처리,적극적,피드백,내고,Typescript,OAuth,API,Docker",https://www.wanted.co.kr/wd/200685,www.videomonster.com
1417,아이투맥스,시스템 소프트웨어 개발 및 공급업,191.0,2003.0,중소기업,2710529.0,서울특별시 마포구,Node.js 개발자,"기반개발경험,선언,코딩스타일경험,스타일,스타일링,컴포넌트,컴포넌트단위화면개발,VanillaJS,VisualForce,React,Vue,SPA,CSR,SSR,LightningWebComponent,VisualForce,Spring,JSTL,Vue,js,Directive,TemplateDirectives,DirectiveOne,waybinding,LightningWebComponent,Decorator,design,token",3,"웹,웹표준,Web Component",https://www.wanted.co.kr/wd/198373,www.i2max.co.kr
1418,드리븐,응용 소프트웨어 개발 및 공급업,10.0,2020.0,중소기업,168587.0,서울특별시 강남구,Node.js 개발자,"경력2년이상,총백엔드개발경력,신입불가,node,js",3,"마케팅,지식,머스,플랫폼,성능,엘라스틱서치,서치,고도화",https://www.wanted.co.kr/wd/205905,www.driven.co.kr
1419,한화비전,방송장비 제조업,895.0,2018.0,대기업,80408000.0,경기도 성남시 분당구,Node.js 개발자,"이해능력,플랫폼,플랫폼기반,개발이력,대규모,관계형,비관계형,영상,시큐리티,시큐리티분야,영상스트리밍,스트리밍,프로토콜,의견,수렴,전달,JavaScript,TypeScript,Node,js,NestJS,HTTP,RESTful,API,Database,RTSP,WebSocket,Onvif",5,"대형,Agile scrum,Agile",https://www.wanted.co.kr/wd/206184,www.hanwha-security.com
1420,스퀘어스,응용 소프트웨어 개발 및 공급업,7.0,2021.0,중소기업,106862.0,서울특별시 중구,Node.js 개발자,"백엔드개발경력,워크경험,품질,코드리뷰,리뷰,전반적인,Nest,js,Express,js,Node,js,SQL,NoSQL",3,"머스,물류서비스,연동경험,솔루션,지그재그,사방,사방넷,플레이오토,오토,프로덕트,인프라,ex,AWS",https://www.wanted.co.kr/wd/206108,www.squares.ai
1421,르몽,,50.0,2023.0,중소기업,,서울특별시 강남구,Node.js 개발자,,4,"플랫폼,Crawler,Scrapper,B,C",https://www.wanted.co.kr/wd/198762,
1422,휴이노에임,의료기기 도매업,,2022.0,,8745.0,서울특별시 성동구,Node.js 개발자,"마이크로,아키텍처,아키텍처구성,마이크로서비스,기본개념,개념,활용경험,가상,컨테이너기술,퍼블릭,클라우드,프레임워크,종속,사고,동료,존중,비교,Kafka,Java,Python,TypeScript,Kafka,KafkaStreams,Java,Node,js,TypeScript,Linux,Docker,Kubernetes,GitHubActions,AWS,AzureCloud",3,"데이터,파이프라인,라인,고가용성,확장성,보안,네트워크,서버,요소,컴퓨터공학,학사,기초,지식,클라우드,CI,CD,DevOps,MLOps,Kubernetes,H,W,Infra,CS,AWS",https://www.wanted.co.kr/wd/205060,www.huinnoaim.com
1423,에타일렉트로닉스,전기ㆍ전자공학 연구개발업,,2019.0,,4301.0,경상북도 경산시,Node.js 개발자,"시스템공항,공항,유관분야전공",1,"클라우드,프로토콜,NodeJS,SQL,REST API,AWS,IoT",https://www.wanted.co.kr/wd/156310,etaelec.com
1424,레인포컴퍼니,택시 운송업,,2020.0,,142629.0,서울특별시 강남구,Node.js 개발자,"기반백엔드개발,시스템설계,테이블,테이블설계,형상관리경험,관리,해결방안,방안,습관,문서화,리뷰,NestJS,TypeScript,NestJS,TypeORM,API,RDBMS,NoSQL,Git",2,"24,파이프라인,라인,구축,클라우드,인프라,유지보수성,확장성,CI,CD,AWS",https://www.wanted.co.kr/wd/77147,www.lane4.kr
1425,더블유클럽,응용 소프트웨어 개발 및 공급업,10.0,2021.0,중소기업,421616.0,서울특별시 강남구,Node.js 개발자,"개발경력자,코드퀄리티개선역량,퀄리티,개선,키텍,구축지식,활용테스트경험,소통능력,설명,개발코드,문서정리,정리,Node,js,TypeScript,Cypress",3,"대규모,트래픽,처리,능력,구축,파이프라인,라인,Node,js,Typescript,MySQL,Nestjs,Graph DB,AWS,Docker,CI,CD",https://www.wanted.co.kr/wd/191446,wclub.co.kr
1426,누벤트,응용 소프트웨어 개발 및 공급업,14.0,2014.0,중소기업,19745.0,서울특별시 강남구,Node.js 개발자,"서버개발,백엔드개발관련,경력4년이상,Node,js,RDBMS,NoSQL,RESTfulAPI,AWS",4,"백엔드,엔드,SaaS,MySQL DB",https://www.wanted.co.kr/wd/160912,https://www.attracker.shop/company/
1427,누비랩,응용 소프트웨어 개발 및 공급업,,2018.0,,364798.0,인천광역시 서구,Node.js 개발자,"동료,현업,서버개발경험,클라우드,클라우드서비스,서비스구축,노력,Nest,js,Typescript,RESTAPI,GraphQL,MySQL,RDBMS,Contanier,AWS,Azure,GCP,CI,CD",3,"효율적,데이터,데이터베이스,성능,최적화,백엔드,엔드,아키텍처,프레임워크,라이브러리,구축,프로덕트,기획,배포,사이클,동료,누비랩,개발자,기술자,문제,해결,디자이너,기획자,마음,집중,기술적,부분,주도적,돌파,자세,프로베이션,역량,엔지니어,도전적,주세,단순,나열,누비어,프로세스,런스,포트폴리오,깃,깃허브,허브,형식,프로젝트,스펙터라,플랫폼,리더,Node,js,CI,CD,Python,FastAPI,Django,Flask,Node,js,Nest,js,Typescript,Javascript,TypeOrm,MySQL,mongoDB,Python,AWS,EKS,ECS,ECR,S,EC,RDS,RedShift,etc,Slack,Jira,G,Suite,Github,Docker,user side,Lesson learned,Nuvier,PDF,CEO,HR",https://www.wanted.co.kr/wd/182416,www.nuvi-labs.com
1428,스페이스애드,간판 및 광고물 제조업,60.0,2017.0,중소기업,1400062.0,서울특별시 강남구,Node.js 개발자,"백엔드개발경험,서버개발,설계경험,node,js,Database,AWS,git",4,"롱위켄드,자기개발",https://www.wanted.co.kr/wd/203269,www.spaceadd.com/
1429,큐이디,기타 운동 및 경기용구 제조업,28.0,2019.0,중소기업,3569991.0,서울특별시 서초구,Node.js 개발자,"관련경력3년,서비스개발가능,반응형,하이브리드,하이브리드웹개발가능,Front,EndSeniorEngineer,React,Vue,js",3,"긍,긍적적,적적,마인드,커뮤니케이션,능력,문제,원인,파악,해결,신기술,도전,정신,나신,스포츠,골프,종아,안주,비디오,스트리밍,Front,End Senior Engineer,HTML,CSS,HLS",https://www.wanted.co.kr/wd/187908,www.qedgolf.com
1430,체커,시스템 소프트웨어 개발 및 공급업,,2016.0,중소기업,1200377.0,서울특별시 강남구,"시스템,네트워크 관리자","활용경험,정보,보안,보안기술,솔루션정책,정책,이해도,시스템구성,네트워크기술,점검,취약점,클라우드,클라우드환경,추진력,SaaS",3,"보안,보안솔루션,솔루션,구축,보안업무,자동화,역량,27001,대응,개발환경,모니터링,AWS,DevOps,B,B SaaS,Security Engineer,Python,API,Infrastructure as Code,IaC,K,S,ISMS,P,ISO,ISO,PCI,DSS,AWS Security,End,Point,SaaS,Automation,BYOD Security,Risk Assessment,DevSecOps,CI,CD Pipeline Security,Jenkins,Docker,K,S,Scalr,Terraform,Cloud Native Security,CNAPP,CWPP,CSPM,CIEM,SaaSPM,KSPM,DSPM,API Security,End,Point,Okta,Crowdstrike,Kandji,password,Paloalto SASE,Network,CISCO Meraki,Jira,Confluence,Slack,Github,Google Workspace,Splunk",https://www.wanted.co.kr/wd/127631,www.querypie.com/ko
1431,어플라이드인튜이션코리아,"컴퓨터 및 주변장치, 소프트웨어 도매업",,2021.0,,,서울특별시 영등포구,"시스템,네트워크 관리자","인프라,대규모,소프트웨어,엔지니어링,소프트웨어제품,엔지니어링역할,셸스크,셸스크립팅,상위언어,코딩경험,마이크로,마이크로서비스,스트레이션,레이션,컨테이너형시스템,작업,작업경험,한국어,유창,Bash,Python,Kubernetes",5,"툴,툴링,퍼블릭,클라우드,클러스터,소프트웨어,구축,AWS",https://www.wanted.co.kr/wd/202660,applied.co
1432,엔에이치엔커머스,시스템 소프트웨어 개발 및 공급업,213.0,2003.0,중견기업,3346598.0,서울특별시 구로구,"시스템,네트워크 관리자","부산근무가능,시스템엔지니어경력2,엔지니어,서비스경험,Linux,DevOps",2,"대용량,트래픽,분산,처리,클라우드,Python,shell script,Ansible,Chef,Puppet,SaltStack,Configuration Management Tool,AWS,GCP,Docker,container,OpenStack",https://www.wanted.co.kr/wd/207446,godo.co.kr
1433,핏펫,전자상거래 소매업,231.0,2017.0,중소기업,3002277.0,서울특별시 강남구,"시스템,네트워크 관리자","최소3년이상,유관경력,관련경험,클라우드,클라우드환경,자동화,자동화경험,네트워크,네트워크구조,능동적,Helm,Kubernetes,ContainerOrchestration,Terraform,IaC,CI,CD,Monitoring,Logging,Tracing,Linux,Unix,Slack,Confluence,Jira",3,"프로그래밍,단순,문제,자동화,튜닝,네트워크,전문적,지식,대용량,트래픽,대응,프로젝트,프로세스,보안,계신,SRE,Go,Rust,Python,Platform,Service Mesh,Linkerd,Istio,AppMesh,Linux Kernel,CNCF,DevOps,Container,microservice architecture,Router,Switch,WiFi,VPN,Firewall",https://www.wanted.co.kr/wd/190582,fitpet.co.kr
1434,아이헤이트플라잉버그스,온라인 교육 학원,457.0,2012.0,중소기업,1315544.0,서울특별시 영등포구,"시스템,네트워크 관리자","관련경력5년,클라우드,클라우드서비스,관리,관리경험,인프라,인프라경험,컨테이너기반,파이프,파이프라인,파이프라인구축,깅툴,인프라코드,AWS,Azure,GCP,Kubernetes,Docker,CI,CD,Prometheus,Grafana,ELKStack,Terraform,Ansible,Git,Git,flow",5,"역량,대용량,트래픽,처리,인프라,구축,아키텍처,네이버,클라우드,플랫폼,보안,지식,네트워크,업계,프로세스,지원방법,자유형식,형식,파일,포트폴리오,MSA,PDF,Github,PDF",https://www.wanted.co.kr/wd/203959,www.mildang.kr
1435,웨이커,데이터베이스 및 온라인정보 제공업,,2020.0,,3288.0,서울특별시 강남구,"시스템,네트워크 관리자","인프라,인프라운영관련경력,리눅스,리눅스시스템엔지니어관련,엔지니어,플랫폼,클라우드,플랫폼구축,파이프,파이프라인,파이프라인구축,모니터링시스템구축,대규모,아키텍처,아키텍처설계경험,AWS,GCP,Azure,CI,CD",5,"데이터베이스,컨테이너,협업",https://www.wanted.co.kr/wd/197911,waiker.ai/ko
1436,엠몬스타,전자상거래 소매업,,2017.0,,56711.0,경기도 성남시 수정구,"시스템,네트워크 관리자","클라우드,클라우드서비스,Laravel,PHP,Mysql,Redis,Docker,AWS,Azure,Git,Kafka",3,"머스,Kafka",https://www.wanted.co.kr/wd/177855,www.mmonstar.co.kr
1437,제로엑스플로우,시스템 소프트웨어 개발 및 공급업,10.0,2017.0,중소기업,21873.0,서울특별시 마포구,"시스템,네트워크 관리자","서비스운영경험,관련경험,네트워크,보안,인프라,AWS,PostgreSQL,RDS,AWSLamda",4,"클라우드,자격증,구축,대규모,서버,자동화,AWS,Kubernetes,Docker",https://www.wanted.co.kr/wd/205373,https://1hour.ai/kr
1438,씽크프리,시스템 소프트웨어 개발 및 공급업,,2004.0,,324000.0,경기도 성남시 분당구,"시스템,네트워크 관리자","인프라,스토리,스토리지인프라,시스템운영,관리,자동화,키텍,IT,Linux,Windows",2,"가상,플랫폼,구축,커뮤니케이션,능력,AWS,Atlassian JIRA,Confluence",https://www.wanted.co.kr/wd/206803,thinkfree.com/
1439,플루고코리아,응용 소프트웨어 개발 및 공급업,,2022.0,,28417.0,서울특별시 강남구,"시스템,네트워크 관리자","개발3년이상,경력포함,원칙,클라우드,클라우드서비스,마이크로,마이크로서비스운영,개선,비즈니스레벨,DevOps,DevOps,SRE,AWS,AWSEKS,CDK,ArgoCD,Kubernetes",3,"툴,Kosko,CDK,S,RDS MySQL,Aurora Serverless,MongoDB,DynamoDB,DB",https://www.wanted.co.kr/wd/160549,plugo.co/
